order_id,product_id,quantity,discount,line_total
ORD000371,P0019,2,0.0,87.42
ORD000372,P0012,1,0.1,20.84
ORD000372,P0016,1,0.15,27.12
ORD000373,P0011,1,0.0,283.41
ORD000373,P0001,1,0.0,46.48
ORD000373,P0007,1,0.0,110.75
ORD000373,P0020,2,0.0,54.52
ORD000374,P0005,1,0.05,59.94
ORD000374,P0022,1,0.0,54.51
ORD000375,P0001,2,0.05,88.31
ORD000376,P0004,1,0.15,82.65
ORD000377,P0017,1,0.2,6.75
ORD000377,P0015,1,0.05,7.8
ORD000377,P0001,1,0.0,46.48
ORD000378,P0012,2,0.0,46.3
ORD000379,P0009,3,0.0,560.64
ORD000380,P0013,3,0.05,16.53
ORD000381,P0020,1,0.0,27.26
ORD000381,P0006,1,0.2,37.45
ORD000382,P0006,1,0.0,46.81
ORD000382,P0017,1,0.0,8.44
ORD000383,P0020,1,0.1,24.53
ORD000383,P0010,2,0.0,673.82
ORD000384,P0008,1,0.0,190.06
ORD000385,P0017,1,0.05,8.02
ORD000386,P0018,1,0.0,41.8
ORD000387,P0013,2,0.05,11.02
ORD000387,P0016,1,0.05,30.31
ORD000387,P0006,1,0.0,46.81
ORD000388,P0004,1,0.1,87.52
ORD000388,P0003,1,0.0,17.48
ORD000388,P0008,2,0.05,361.11
ORD000389,P0002,1,0.0,117.29
ORD000389,P0009,1,0.05,177.54
ORD000390,P0017,2,0.0,16.88
ORD000390,P0008,1,0.0,190.06
ORD000391,P0022,1,0.1,49.06
ORD000392,P0012,2,0.0,46.3
ORD000393,P0001,1,0.0,46.48
ORD000393,P0007,2,0.05,210.42
ORD000394,P0013,2,0.05,11.02
ORD000395,P0004,1,0.2,77.79
ORD000396,P0006,1,0.1,42.13
ORD000396,P0017,1,0.1,7.6
ORD000397,P0007,1,0.2,88.6
ORD000397,P0016,3,0.1,86.16
ORD000398,P0022,3,0.05,155.35
ORD000398,P0009,1,0.05,177.54
ORD000398,P0012,1,0.0,23.15
ORD000399,P0007,1,0.0,110.75
ORD000399,P0004,1,0.0,97.24
ORD000399,P0006,1,0.05,44.47
ORD000400,P0008,1,0.05,180.56
ORD000401,P0015,1,0.2,6.57
ORD000401,P0006,2,0.15,79.58
ORD000402,P0015,1,0.05,7.8
ORD000402,P0010,2,0.0,673.82
ORD000402,P0006,1,0.0,46.81
ORD000402,P0014,1,0.05,10.77
ORD000403,P0014,1,0.05,10.77
ORD000404,P0002,1,0.0,117.29
ORD000405,P0019,3,0.0,131.13
ORD000406,P0010,1,0.2,269.53
ORD000406,P0018,1,0.0,41.8
ORD000407,P0001,2,0.15,79.02
ORD000407,P0003,1,0.0,17.48
ORD000408,P0006,1,0.0,46.81
ORD000409,P0006,1,0.0,46.81
ORD000410,P0016,2,0.15,54.25
ORD000411,P0005,1,0.05,59.94
ORD000412,P0006,1,0.0,46.81
ORD000412,P0018,1,0.15,35.53
ORD000413,P0015,3,0.0,24.63
ORD000413,P0021,1,0.0,24.53
ORD000414,P0014,1,0.0,11.34
ORD000415,P0016,1,0.05,30.31
ORD000416,P0011,1,0.0,283.41
ORD000417,P0008,2,0.0,380.12
ORD000417,P0004,3,0.0,291.72
ORD000417,P0001,1,0.1,41.83
ORD000418,P0003,1,0.0,17.48
ORD000419,P0002,3,0.0,351.87
ORD000419,P0017,1,0.05,8.02
ORD000420,P0022,1,0.05,51.78
ORD000420,P0016,1,0.0,31.91
ORD000421,P0021,1,0.0,24.53
ORD000421,P0009,1,0.0,186.88
ORD000421,P0015,1,0.05,7.8
ORD000422,P0012,1,0.0,23.15
ORD000422,P0013,3,0.05,16.53
ORD000422,P0022,2,0.0,109.02
ORD000423,P0014,1,0.0,11.34
ORD000424,P0009,1,0.0,186.88
ORD000425,P0009,2,0.0,373.76
ORD000426,P0021,1,0.1,22.08
ORD000426,P0019,1,0.0,43.71
ORD000426,P0005,1,0.0,63.09
ORD000427,P0008,1,0.0,190.06
ORD000428,P0004,1,0.05,92.38
ORD000429,P0012,1,0.1,20.84
ORD000430,P0001,2,0.0,92.96
ORD000431,P0022,1,0.0,54.51
ORD000432,P0019,1,0.05,41.52
ORD000432,P0009,3,0.0,560.64
ORD000433,P0006,1,0.2,37.45
ORD000433,P0014,1,0.0,11.34
ORD000433,P0005,1,0.0,63.09
ORD000434,P0010,1,0.05,320.06
ORD000434,P0004,1,0.1,87.52
ORD000434,P0013,2,0.0,11.6
ORD000435,P0005,1,0.0,63.09
ORD000435,P0014,1,0.0,11.34
ORD000436,P0006,1,0.2,37.45
ORD000437,P0010,1,0.05,320.06
ORD000437,P0001,2,0.1,83.66
ORD000437,P0020,1,0.0,27.26
ORD000438,P0019,1,0.1,39.34
ORD000438,P0001,1,0.0,46.48
ORD000439,P0021,1,0.15,20.85
ORD000440,P0012,1,0.15,19.68
ORD000440,P0010,1,0.0,336.91
ORD000441,P0012,1,0.1,20.84
ORD000441,P0017,1,0.0,8.44
ORD000441,P0005,1,0.1,56.78
ORD000441,P0015,3,0.0,24.63
ORD000442,P0003,1,0.0,17.48
ORD000442,P0016,1,0.05,30.31
ORD000443,P0014,1,0.1,10.21
ORD000443,P0007,1,0.0,110.75
ORD000444,P0014,3,0.0,34.02
ORD000444,P0003,1,0.0,17.48
ORD000444,P0010,1,0.0,336.91
ORD000445,P0013,2,0.1,10.44
ORD000445,P0019,1,0.05,41.52
ORD000446,P0016,1,0.0,31.91
ORD000446,P0012,1,0.0,23.15
ORD000446,P0022,1,0.0,54.51
ORD000447,P0009,3,0.05,532.61
ORD000448,P0014,2,0.05,21.55
ORD000449,P0016,1,0.15,27.12
ORD000449,P0015,3,0.2,19.7
ORD000450,P0008,1,0.15,161.55
ORD000451,P0013,1,0.0,5.8
ORD000452,P0007,1,0.1,99.68
ORD000453,P0003,1,0.0,17.48
ORD000454,P0022,1,0.05,51.78
ORD000454,P0001,1,0.05,44.16
ORD000454,P0013,3,0.15,14.79
ORD000454,P0017,1,0.0,8.44
ORD000455,P0011,1,0.0,283.41
ORD000455,P0022,1,0.05,51.78
ORD000455,P0002,2,0.0,234.58
ORD000455,P0007,1,0.0,110.75
ORD000456,P0005,3,0.0,189.27
ORD000456,P0019,1,0.05,41.52
ORD000457,P0014,1,0.05,10.77
ORD000457,P0007,1,0.15,94.14
ORD000458,P0003,1,0.15,14.86
ORD000459,P0003,1,0.05,16.61
ORD000459,P0007,1,0.0,110.75
ORD000459,P0009,1,0.2,149.5
ORD000459,P0014,1,0.0,11.34
ORD000460,P0011,1,0.1,255.07
ORD000460,P0016,1,0.0,31.91
ORD000461,P0003,1,0.0,17.48
ORD000462,P0009,1,0.0,186.88
ORD000463,P0006,1,0.1,42.13
ORD000463,P0003,1,0.2,13.98
ORD000463,P0014,2,0.05,21.55
ORD000464,P0013,2,0.0,11.6
ORD000465,P0018,1,0.0,41.8
ORD000465,P0013,1,0.0,5.8
ORD000466,P0008,1,0.0,190.06
ORD000466,P0015,1,0.15,6.98
ORD000467,P0013,1,0.1,5.22
ORD000467,P0015,1,0.0,8.21
ORD000468,P0010,1,0.1,303.22
ORD000469,P0022,1,0.05,51.78
ORD000470,P0010,3,0.0,1010.73
ORD000470,P0018,1,0.0,41.8
ORD000471,P0021,1,0.05,23.3
ORD000471,P0001,1,0.05,44.16
ORD000472,P0006,2,0.0,93.62
ORD000472,P0011,1,0.0,283.41
ORD000473,P0021,1,0.0,24.53
ORD000473,P0004,1,0.0,97.24
ORD000474,P0007,1,0.0,110.75
ORD000475,P0018,1,0.0,41.8
ORD000475,P0020,1,0.0,27.26
ORD000475,P0005,1,0.1,56.78
ORD000475,P0010,1,0.0,336.91
ORD000476,P0018,1,0.0,41.8
ORD000477,P0013,1,0.0,5.8
ORD000477,P0004,2,0.0,194.48
ORD000478,P0014,1,0.0,11.34
ORD000479,P0019,1,0.1,39.34
ORD000479,P0011,1,0.0,283.41
ORD000479,P0016,1,0.0,31.91
ORD000480,P0011,1,0.0,283.41
ORD000480,P0001,1,0.0,46.48
ORD000480,P0006,1,0.2,37.45
ORD000481,P0006,1,0.05,44.47
ORD000481,P0016,1,0.0,31.91
ORD000481,P0004,1,0.05,92.38
ORD000481,P0013,1,0.1,5.22
ORD000482,P0010,1,0.0,336.91
ORD000483,P0007,1,0.0,110.75
ORD000484,P0018,3,0.0,125.4
ORD000484,P0012,1,0.0,23.15
ORD000485,P0011,2,0.0,566.82
ORD000485,P0008,3,0.0,570.18
ORD000486,P0002,1,0.05,111.43
ORD000486,P0010,1,0.1,303.22
ORD000486,P0004,3,0.05,277.13
ORD000487,P0013,1,0.1,5.22
ORD000487,P0008,1,0.0,190.06
ORD000487,P0016,3,0.0,95.73
ORD000487,P0012,1,0.0,23.15
ORD000488,P0001,1,0.1,41.83
ORD000488,P0007,3,0.0,332.25
ORD000489,P0016,1,0.05,30.31
ORD000489,P0003,1,0.05,16.61
ORD000489,P0004,1,0.0,97.24
ORD000490,P0004,1,0.15,82.65
ORD000490,P0013,1,0.05,5.51
ORD000490,P0008,1,0.05,180.56
ORD000491,P0010,1,0.0,336.91
ORD000491,P0022,2,0.0,109.02
ORD000491,P0003,1,0.0,17.48
ORD000492,P0011,3,0.0,850.23
ORD000493,P0001,1,0.0,46.48
ORD000493,P0021,1,0.0,24.53
ORD000493,P0014,3,0.0,34.02
ORD000494,P0013,1,0.0,5.8
ORD000494,P0003,1,0.0,17.48
ORD000495,P0004,2,0.1,175.03
ORD000495,P0014,1,0.05,10.77
ORD000496,P0015,2,0.15,13.96
ORD000497,P0015,1,0.0,8.21
ORD000497,P0002,1,0.1,105.56
ORD000498,P0009,1,0.2,149.5
ORD000498,P0005,1,0.15,53.63
ORD000499,P0005,1,0.1,56.78
ORD000500,P0011,1,0.0,283.41
ORD000500,P0001,2,0.0,92.96
ORD000500,P0017,1,0.2,6.75
ORD000500,P0022,1,0.0,54.51
ORD000501,P0005,2,0.05,119.87
ORD000501,P0010,1,0.05,320.06
ORD000501,P0006,1,0.1,42.13
ORD000502,P0005,2,0.0,126.18
ORD000502,P0004,1,0.1,87.52
ORD000503,P0020,2,0.0,54.52
ORD000504,P0009,2,0.0,373.76
ORD000505,P0009,3,0.0,560.64
ORD000505,P0015,2,0.1,14.78
ORD000506,P0020,3,0.05,77.69
ORD000506,P0009,1,0.0,186.88
ORD000507,P0002,2,0.05,222.85
ORD000507,P0018,1,0.0,41.8
ORD000507,P0001,1,0.0,46.48
ORD000508,P0022,1,0.0,54.51
ORD000509,P0006,1,0.1,42.13
ORD000510,P0020,1,0.0,27.26
ORD000510,P0022,2,0.2,87.22
ORD000510,P0003,2,0.15,29.72
ORD000511,P0007,1,0.1,99.68
ORD000512,P0014,1,0.15,9.64
ORD000513,P0020,1,0.0,27.26
ORD000513,P0010,1,0.0,336.91
ORD000513,P0018,1,0.05,39.71
ORD000513,P0019,1,0.1,39.34
ORD000514,P0017,1,0.05,8.02
ORD000514,P0012,3,0.2,55.56
ORD000514,P0010,1,0.2,269.53
ORD000514,P0008,1,0.0,190.06
ORD000515,P0020,1,0.0,27.26
ORD000516,P0005,1,0.0,63.09
ORD000517,P0012,1,0.0,23.15
ORD000518,P0010,1,0.0,336.91
ORD000518,P0019,2,0.2,69.94
ORD000518,P0014,2,0.0,22.68
ORD000519,P0022,1,0.0,54.51
ORD000519,P0002,1,0.15,99.7
ORD000520,P0012,1,0.15,19.68
ORD000520,P0005,1,0.0,63.09
ORD000521,P0017,1,0.0,8.44
ORD000521,P0022,1,0.0,54.51
ORD000521,P0018,1,0.05,39.71
ORD000522,P0012,1,0.2,18.52
ORD000522,P0001,1,0.0,46.48
ORD000522,P0015,1,0.1,7.39
ORD000522,P0006,1,0.0,46.81
ORD000523,P0022,2,0.05,103.57
ORD000523,P0002,1,0.1,105.56
ORD000523,P0014,1,0.05,10.77
ORD000524,P0018,1,0.1,37.62
ORD000524,P0006,3,0.2,112.34
ORD000525,P0020,1,0.0,27.26
ORD000525,P0018,2,0.2,66.88
ORD000525,P0022,2,0.15,92.67
ORD000526,P0012,1,0.0,23.15
ORD000527,P0016,1,0.0,31.91
ORD000528,P0007,1,0.15,94.14
ORD000529,P0011,1,0.1,255.07
ORD000530,P0013,1,0.05,5.51
ORD000530,P0002,1,0.0,117.29
ORD000531,P0013,2,0.0,11.6
ORD000532,P0016,3,0.1,86.16
ORD000532,P0003,2,0.0,34.96
ORD000533,P0018,1,0.0,41.8
ORD000534,P0017,2,0.05,16.04
ORD000535,P0013,1,0.2,4.64
ORD000535,P0002,1,0.0,117.29
ORD000536,P0020,3,0.0,81.78
ORD000537,P0003,3,0.0,52.44
ORD000537,P0007,1,0.1,99.68
ORD000538,P0004,1,0.1,87.52
ORD000538,P0022,1,0.05,51.78
ORD000538,P0015,1,0.0,8.21
ORD000539,P0013,1,0.15,4.93
ORD000539,P0022,3,0.0,163.53
ORD000540,P0001,1,0.05,44.16
ORD000540,P0015,1,0.0,8.21
ORD000540,P0003,1,0.0,17.48
ORD000540,P0021,1,0.15,20.85
ORD000541,P0016,1,0.0,31.91
ORD000541,P0005,2,0.05,119.87
ORD000542,P0005,3,0.0,189.27
ORD000543,P0007,2,0.15,188.28
ORD000544,P0018,1,0.0,41.8
ORD000544,P0010,3,0.0,1010.73
ORD000545,P0006,1,0.0,46.81
ORD000545,P0018,1,0.0,41.8
ORD000545,P0017,2,0.1,15.19
ORD000545,P0019,2,0.05,83.05
ORD000546,P0002,1,0.05,111.43
ORD000547,P0002,1,0.2,93.83
ORD000548,P0014,1,0.0,11.34
ORD000549,P0012,1,0.0,23.15
ORD000549,P0001,3,0.15,118.52
ORD000549,P0002,1,0.1,105.56
ORD000549,P0013,1,0.0,5.8
ORD000550,P0012,1,0.1,20.84
ORD000550,P0022,3,0.0,163.53
ORD000550,P0003,1,0.0,17.48
ORD000550,P0010,3,0.0,1010.73
ORD000551,P0007,1,0.0,110.75
ORD000551,P0006,1,0.0,46.81
ORD000552,P0011,1,0.1,255.07
ORD000552,P0014,1,0.0,11.34
ORD000552,P0008,1,0.1,171.05
ORD000552,P0004,2,0.0,194.48
ORD000553,P0005,3,0.1,170.34
ORD000553,P0002,1,0.1,105.56
ORD000554,P0011,2,0.15,481.8
ORD000555,P0011,1,0.1,255.07
ORD000555,P0018,1,0.0,41.8
ORD000556,P0018,1,0.0,41.8
ORD000557,P0010,2,0.0,673.82
ORD000557,P0002,1,0.05,111.43
ORD000558,P0022,1,0.0,54.51
ORD000558,P0012,2,0.05,43.98
ORD000558,P0011,2,0.05,538.48
ORD000558,P0004,2,0.1,175.03
ORD000559,P0004,1,0.0,97.24
ORD000560,P0021,1,0.0,24.53
ORD000560,P0019,2,0.15,74.31
ORD000561,P0006,1,0.05,44.47
ORD000562,P0013,1,0.0,5.8
ORD000562,P0022,1,0.1,49.06
ORD000563,P0021,3,0.1,66.23
ORD000564,P0014,3,0.05,32.32
ORD000564,P0015,1,0.0,8.21
ORD000565,P0021,2,0.0,49.06
ORD000565,P0007,1,0.0,110.75
ORD000566,P0020,1,0.05,25.9
ORD000567,P0010,1,0.15,286.37
ORD000567,P0018,2,0.1,75.24
ORD000568,P0018,1,0.1,37.62
ORD000569,P0001,3,0.0,139.44
ORD000569,P0012,1,0.0,23.15
ORD000570,P0022,1,0.0,54.51
ORD000570,P0004,1,0.0,97.24
ORD000570,P0009,1,0.05,177.54
ORD000571,P0013,2,0.05,11.02
ORD000572,P0009,1,0.05,177.54
ORD000573,P0009,2,0.0,373.76
ORD000573,P0018,2,0.15,71.06
ORD000573,P0002,1,0.0,117.29
ORD000574,P0013,1,0.0,5.8
ORD000574,P0005,1,0.15,53.63
ORD000574,P0006,1,0.0,46.81
ORD000574,P0004,1,0.05,92.38
ORD000575,P0019,2,0.1,78.68
ORD000575,P0007,1,0.0,110.75
ORD000576,P0002,2,0.0,234.58
ORD000576,P0014,1,0.0,11.34
ORD000577,P0012,1,0.15,19.68
ORD000578,P0013,1,0.0,5.8
ORD000578,P0003,1,0.0,17.48
ORD000579,P0010,1,0.0,336.91
ORD000580,P0008,1,0.1,171.05
ORD000580,P0012,2,0.15,39.35
ORD000581,P0015,1,0.1,7.39
ORD000582,P0011,1,0.05,269.24
ORD000583,P0015,2,0.0,16.42
ORD000583,P0021,2,0.0,49.06
ORD000584,P0012,3,0.2,55.56
ORD000585,P0004,1,0.05,92.38
ORD000586,P0020,1,0.0,27.26
ORD000587,P0021,3,0.0,73.59
ORD000588,P0005,1,0.0,63.09
ORD000589,P0007,1,0.0,110.75
ORD000589,P0019,1,0.05,41.52
ORD000590,P0005,3,0.0,189.27
ORD000591,P0018,1,0.0,41.8
ORD000591,P0017,1,0.15,7.17
ORD000592,P0012,1,0.0,23.15
ORD000593,P0003,3,0.2,41.95
ORD000594,P0016,1,0.2,25.53
ORD000594,P0014,1,0.15,9.64
ORD000595,P0020,1,0.0,27.26
ORD000596,P0007,1,0.1,99.68
ORD000597,P0011,1,0.0,283.41
ORD000597,P0021,1,0.0,24.53
ORD000598,P0017,2,0.0,16.88
ORD000599,P0017,1,0.0,8.44
ORD000599,P0004,1,0.0,97.24
ORD000600,P0022,1,0.1,49.06
ORD000601,P0012,1,0.05,21.99
ORD000602,P0009,1,0.05,177.54
ORD000602,P0017,1,0.0,8.44
ORD000603,P0017,1,0.0,8.44
ORD000603,P0009,3,0.0,560.64
ORD000603,P0008,1,0.0,190.06
ORD000603,P0004,2,0.15,165.31
ORD000604,P0021,1,0.2,19.62
ORD000605,P0014,3,0.1,30.62
ORD000605,P0004,1,0.1,87.52
ORD000605,P0007,3,0.0,332.25
ORD000606,P0017,1,0.15,7.17
ORD000606,P0016,1,0.0,31.91
ORD000607,P0016,1,0.0,31.91
ORD000607,P0021,1,0.15,20.85
ORD000607,P0022,2,0.05,103.57
ORD000608,P0005,1,0.05,59.94
ORD000609,P0006,1,0.0,46.81
ORD000609,P0014,1,0.0,11.34
ORD000610,P0010,1,0.05,320.06
ORD000610,P0002,1,0.05,111.43
ORD000611,P0006,1,0.2,37.45
ORD000611,P0001,1,0.05,44.16
ORD000611,P0015,2,0.05,15.6
ORD000612,P0001,1,0.1,41.83
ORD000613,P0018,1,0.1,37.62
ORD000614,P0015,1,0.0,8.21
ORD000614,P0020,1,0.0,27.26
ORD000614,P0002,2,0.0,234.58
ORD000615,P0021,1,0.05,23.3
ORD000616,P0002,1,0.0,117.29
ORD000616,P0012,1,0.0,23.15
ORD000616,P0010,3,0.15,859.12
ORD000616,P0014,1,0.05,10.77
ORD000617,P0016,1,0.1,28.72
ORD000617,P0020,1,0.2,21.81
ORD000618,P0010,1,0.0,336.91
ORD000619,P0012,1,0.15,19.68
ORD000619,P0007,1,0.0,110.75
ORD000620,P0003,2,0.05,33.21
ORD000621,P0022,2,0.05,103.57
ORD000622,P0020,1,0.05,25.9
ORD000622,P0006,3,0.0,140.43
ORD000623,P0020,1,0.0,27.26
ORD000624,P0005,3,0.0,189.27
ORD000624,P0007,1,0.0,110.75
ORD000625,P0001,1,0.05,44.16
ORD000625,P0006,1,0.0,46.81
ORD000626,P0009,3,0.05,532.61
ORD000626,P0004,1,0.1,87.52
ORD000626,P0006,1,0.0,46.81
ORD000627,P0008,2,0.05,361.11
ORD000627,P0006,1,0.0,46.81
ORD000627,P0005,3,0.05,179.81
ORD000627,P0014,1,0.0,11.34
ORD000628,P0009,1,0.1,168.19
ORD000628,P0004,1,0.0,97.24
ORD000628,P0003,3,0.0,52.44
ORD000629,P0017,1,0.0,8.44
ORD000630,P0013,3,0.0,17.4
ORD000631,P0017,3,0.0,25.32
ORD000632,P0008,1,0.15,161.55
ORD000632,P0001,1,0.0,46.48
ORD000633,P0009,2,0.05,355.07
ORD000634,P0007,1,0.05,105.21
ORD000634,P0003,2,0.0,34.96
ORD000635,P0017,1,0.0,8.44
ORD000635,P0014,1,0.0,11.34
ORD000636,P0003,1,0.05,16.61
ORD000637,P0002,3,0.0,351.87
ORD000638,P0015,1,0.0,8.21
ORD000638,P0005,1,0.0,63.09
ORD000638,P0017,1,0.1,7.6
ORD000639,P0016,3,0.05,90.94
ORD000640,P0002,1,0.1,105.56
ORD000641,P0022,1,0.05,51.78
ORD000641,P0009,2,0.05,355.07
ORD000642,P0012,1,0.0,23.15
ORD000642,P0013,1,0.05,5.51
ORD000642,P0007,1,0.1,99.68
ORD000643,P0011,1,0.0,283.41
ORD000644,P0004,1,0.1,87.52
ORD000644,P0012,3,0.0,69.45
ORD000645,P0017,1,0.2,6.75
ORD000646,P0014,1,0.05,10.77
ORD000646,P0012,2,0.0,46.3
ORD000646,P0009,1,0.0,186.88
ORD000647,P0006,1,0.0,46.81
ORD000648,P0008,1,0.0,190.06
ORD000648,P0021,1,0.05,23.3
ORD000649,P0015,2,0.0,16.42
ORD000649,P0014,1,0.05,10.77
ORD000649,P0016,1,0.05,30.31
ORD000650,P0022,1,0.0,54.51
ORD000650,P0018,1,0.0,41.8
ORD000650,P0009,2,0.0,373.76
ORD000651,P0005,1,0.1,56.78
ORD000652,P0015,1,0.0,8.21
ORD000653,P0001,1,0.15,39.51
ORD000654,P0018,2,0.0,83.6
ORD000655,P0014,1,0.0,11.34
ORD000655,P0012,1,0.1,20.84
ORD000655,P0003,1,0.2,13.98
ORD000656,P0009,2,0.0,373.76
ORD000657,P0005,1,0.05,59.94
ORD000658,P0017,2,0.2,13.5
ORD000658,P0015,3,0.1,22.17
ORD000658,P0022,2,0.0,109.02
ORD000659,P0002,1,0.05,111.43
ORD000660,P0012,2,0.1,41.67
ORD000660,P0018,2,0.15,71.06
ORD000661,P0004,1,0.15,82.65
ORD000661,P0009,3,0.15,476.54
ORD000662,P0022,1,0.0,54.51
ORD000663,P0014,3,0.0,34.02
ORD000663,P0016,1,0.05,30.31
ORD000664,P0004,2,0.0,194.48
ORD000665,P0011,1,0.05,269.24
ORD000665,P0005,1,0.05,59.94
ORD000665,P0008,1,0.0,190.06
ORD000666,P0017,2,0.1,15.19
ORD000666,P0012,1,0.0,23.15
ORD000667,P0020,1,0.1,24.53
ORD000667,P0016,2,0.05,60.63
ORD000668,P0018,1,0.0,41.8
ORD000669,P0002,1,0.0,117.29
ORD000670,P0018,2,0.0,83.6
ORD000671,P0009,2,0.0,373.76
ORD000671,P0002,1,0.1,105.56
ORD000672,P0003,1,0.15,14.86
ORD000673,P0016,3,0.2,76.58
ORD000673,P0008,1,0.0,190.06
ORD000673,P0006,2,0.0,93.62
ORD000673,P0021,1,0.15,20.85
ORD000674,P0019,1,0.0,43.71
ORD000675,P0008,1,0.0,190.06
ORD000676,P0002,3,0.05,334.28
ORD000677,P0004,1,0.15,82.65
ORD000677,P0008,1,0.0,190.06
ORD000677,P0003,1,0.1,15.73
ORD000678,P0010,1,0.05,320.06
ORD000679,P0015,2,0.05,15.6
ORD000679,P0019,1,0.1,39.34
ORD000679,P0016,1,0.15,27.12
ORD000679,P0008,1,0.0,190.06
ORD000680,P0002,1,0.0,117.29
ORD000681,P0016,1,0.05,30.31
ORD000682,P0017,1,0.0,8.44
ORD000682,P0019,1,0.0,43.71
ORD000683,P0001,1,0.15,39.51
ORD000683,P0003,1,0.0,17.48
ORD000684,P0019,1,0.15,37.15
ORD000685,P0017,1,0.15,7.17
ORD000685,P0012,1,0.0,23.15
ORD000685,P0007,3,0.0,332.25
ORD000686,P0011,1,0.0,283.41
ORD000686,P0018,1,0.0,41.8
ORD000686,P0007,1,0.0,110.75
ORD000687,P0010,3,0.0,1010.73
ORD000688,P0016,1,0.05,30.31
ORD000688,P0010,2,0.0,673.82
ORD000688,P0017,1,0.0,8.44
ORD000689,P0008,1,0.05,180.56
ORD000690,P0019,1,0.05,41.52
ORD000690,P0005,1,0.0,63.09
ORD000690,P0017,1,0.0,8.44
ORD000690,P0018,2,0.2,66.88
ORD000691,P0002,1,0.05,111.43
ORD000691,P0014,1,0.1,10.21
ORD000691,P0007,1,0.0,110.75
ORD000692,P0020,1,0.15,23.17
ORD000693,P0010,1,0.0,336.91
ORD000693,P0014,1,0.1,10.21
ORD000694,P0020,1,0.0,27.26
ORD000694,P0001,2,0.2,74.37
ORD000694,P0016,1,0.05,30.31
ORD000694,P0004,1,0.0,97.24
ORD000695,P0022,1,0.0,54.51
ORD000696,P0017,2,0.0,16.88
ORD000696,P0012,1,0.0,23.15
ORD000697,P0015,2,0.05,15.6
ORD000698,P0011,1,0.0,283.41
ORD000698,P0002,2,0.1,211.12
ORD000698,P0022,1,0.0,54.51
ORD000699,P0019,2,0.0,87.42
ORD000700,P0009,1,0.15,158.85
ORD000701,P0008,1,0.05,180.56
ORD000702,P0003,1,0.0,17.48
ORD000703,P0001,2,0.0,92.96
ORD000703,P0013,3,0.0,17.4
ORD000703,P0018,1,0.15,35.53
ORD000704,P0008,2,0.0,380.12
ORD000705,P0009,1,0.1,168.19
ORD000706,P0003,2,0.0,34.96
ORD000707,P0012,1,0.0,23.15
ORD000707,P0002,3,0.0,351.87
ORD000707,P0017,1,0.1,7.6
ORD000708,P0020,3,0.1,73.6
ORD000708,P0018,2,0.1,75.24
ORD000709,P0015,2,0.0,16.42
ORD000709,P0022,1,0.0,54.51
ORD000709,P0019,1,0.0,43.71
ORD000710,P0001,2,0.0,92.96
ORD000710,P0017,1,0.0,8.44
ORD000711,P0003,1,0.2,13.98
ORD000711,P0001,2,0.0,92.96
ORD000711,P0010,1,0.2,269.53
ORD000711,P0009,2,0.15,317.7
ORD000712,P0006,1,0.05,44.47
ORD000713,P0006,1,0.0,46.81
ORD000713,P0008,2,0.15,323.1
ORD000714,P0002,2,0.0,234.58
ORD000714,P0022,1,0.0,54.51
ORD000715,P0020,1,0.1,24.53
ORD000716,P0016,1,0.05,30.31
ORD000716,P0004,2,0.15,165.31
ORD000716,P0011,1,0.15,240.9
ORD000717,P0006,2,0.0,93.62
ORD000717,P0012,1,0.0,23.15
ORD000717,P0011,1,0.1,255.07
ORD000717,P0017,1,0.0,8.44
ORD000718,P0010,2,0.2,539.06
ORD000718,P0004,3,0.0,291.72
ORD000718,P0002,2,0.0,234.58
ORD000719,P0006,1,0.05,44.47
ORD000719,P0016,1,0.15,27.12
ORD000719,P0005,2,0.2,100.94
ORD000720,P0018,1,0.0,41.8
ORD000721,P0011,1,0.0,283.41
ORD000722,P0018,2,0.0,83.6
ORD000723,P0005,1,0.0,63.09
ORD000723,P0022,1,0.05,51.78
ORD000723,P0018,1,0.0,41.8
ORD000723,P0007,1,0.15,94.14
ORD000724,P0020,3,0.0,81.78
ORD000724,P0017,1,0.0,8.44
ORD000724,P0011,2,0.1,510.14
ORD000725,P0018,1,0.0,41.8
ORD000726,P0019,1,0.0,43.71
ORD000726,P0017,3,0.0,25.32
ORD000727,P0005,2,0.1,113.56
ORD000727,P0022,2,0.0,109.02
ORD000728,P0019,1,0.0,43.71
ORD000729,P0011,1,0.15,240.9
ORD000729,P0009,1,0.15,158.85
ORD000730,P0007,1,0.0,110.75
ORD000731,P0009,1,0.05,177.54
ORD000732,P0008,1,0.0,190.06
ORD000732,P0019,1,0.0,43.71
ORD000732,P0015,1,0.0,8.21
ORD000732,P0002,1,0.0,117.29
ORD000733,P0017,1,0.05,8.02
ORD000734,P0010,1,0.0,336.91
ORD000735,P0012,3,0.0,69.45
ORD000736,P0010,1,0.1,303.22
ORD000736,P0009,1,0.0,186.88
ORD000737,P0006,2,0.15,79.58
ORD000737,P0012,1,0.0,23.15
ORD000738,P0016,1,0.05,30.31
ORD000738,P0012,2,0.1,41.67
ORD000739,P0001,1,0.05,44.16
ORD000739,P0019,1,0.1,39.34
ORD000739,P0009,1,0.0,186.88
ORD000739,P0022,1,0.15,46.33
ORD000740,P0014,3,0.15,28.92
ORD000741,P0010,1,0.15,286.37
ORD000741,P0003,1,0.0,17.48
ORD000741,P0013,1,0.0,5.8
